area_fips,year,qtr,area_title,own_title,month,date,year_decimal,emplvl_limited,State,min_wage,mw_increase,emplvl_all,year_2018,proportion_limited
29013,2012,1,"Bates County, Missouri",Private,1,2012-01-01,2012,144,MO,7.25,0,2394,0,0.06015037593984962
29021,2012,1,"Buchanan County, Missouri",Private,1,2012-01-01,2012,1278,MO,7.25,0,38740,0,0.0329891584925142
29037,2012,1,"Cass County, Missouri",Private,1,2012-01-01,2012,906,MO,7.25,0,17270,0,0.05246091488129705
29047,2012,1,"Clay County, Missouri",Private,1,2012-01-01,2012,2941,MO,7.25,0,69590,0,0.042261819226900414
29095,2012,1,"Jackson County, Missouri",Private,1,2012-01-01,2012,9671,MO,7.25,0,280615,0,0.03446358890294532
29097,2012,1,"Jasper County, Missouri",Private,1,2012-01-01,2012,1950,MO,7.25,0,49503,0,0.03939155202714987
29145,2012,1,"Newton County, Missouri",Private,1,2012-01-01,2012,461,MO,7.25,0,16674,0,0.027647834952620846
29165,2012,1,"Platte County, Missouri",Private,1,2012-01-01,2012,1274,MO,7.25,0,35015,0,0.03638440668285021
29217,2012,1,"Vernon County, Missouri",Private,1,2012-01-01,2012,249,MO,7.25,0,5353,0,0.04651597235195218
20005,2012,1,"Atchison County, Kansas",Private,2,2012-02-01,2012.0833333333333,210,KS,7.25,0,4947,0,0.04244996967859309
20011,2012,1,"Bourbon County, Kansas",Private,2,2012-02-01,2012.0833333333333,217,KS,7.25,0,4416,0,0.04913949275362319
20013,2012,1,"Brown County, Kansas",Private,2,2012-02-01,2012.0833333333333,107,KS,7.25,0,2919,0,0.03665638917437478
20021,2012,1,"Cherokee County, Kansas",Private,2,2012-02-01,2012.0833333333333,180,KS,7.25,0,4384,0,0.04105839416058394
20091,2012,1,"Johnson County, Kansas",Private,2,2012-02-01,2012.0833333333333,7380,KS,7.25,0,273714,0,0.026962449856419473
20103,2012,1,"Leavenworth County, Kansas",Private,2,2012-02-01,2012.0833333333333,497,KS,7.25,0,11818,0,0.0420544931460484
20209,2012,1,"Wyandotte County, Kansas",Private,2,2012-02-01,2012.0833333333333,1825,KS,7.25,0,66072,0,0.027621382733987166
29011,2012,1,"Barton County, Missouri",Private,2,2012-02-01,2012.0833333333333,212,MO,7.25,0,2342,0,0.09052092228864218
29013,2012,1,"Bates County, Missouri",Private,2,2012-02-01,2012.0833333333333,143,MO,7.25,0,2366,0,0.06043956043956044
29021,2012,1,"Buchanan County, Missouri",Private,2,2012-02-01,2012.0833333333333,1327,MO,7.25,0,38746,0,0.034248696639653124
29037,2012,1,"Cass County, Missouri",Private,2,2012-02-01,2012.0833333333333,907,MO,7.25,0,17427,0,0.05204567624949791
29047,2012,1,"Clay County, Missouri",Private,2,2012-02-01,2012.0833333333333,2985,MO,7.25,0,69418,0,0.043000374542625834
29095,2012,1,"Jackson County, Missouri",Private,2,2012-02-01,2012.0833333333333,9719,MO,7.25,0,281414,0,0.034536305940713684
29097,2012,1,"Jasper County, Missouri",Private,2,2012-02-01,2012.0833333333333,1924,MO,7.25,0,49227,0,0.03908424238730778
29145,2012,1,"Newton County, Missouri",Private,2,2012-02-01,2012.0833333333333,464,MO,7.25,0,16766,0,0.027675056662292735
29165,2012,1,"Platte County, Missouri",Private,2,2012-02-01,2012.0833333333333,1278,MO,7.25,0,34873,0,0.03664726292547243
29217,2012,1,"Vernon County, Missouri",Private,2,2012-02-01,2012.0833333333333,243,MO,7.25,0,5388,0,0.04510022271714922
20005,2012,1,"Atchison County, Kansas",Private,3,2012-03-01,2012.1666666666667,210,KS,7.25,0,5009,0,0.04192453583549611
20011,2012,1,"Bourbon County, Kansas",Private,3,2012-03-01,2012.1666666666667,227,KS,7.25,0,4546,0,0.049934007919049714
20013,2012,1,"Brown County, Kansas",Private,3,2012-03-01,2012.1666666666667,112,KS,7.25,0,2964,0,0.037786774628879895
20021,2012,1,"Cherokee County, Kansas",Private,3,2012-03-01,2012.1666666666667,188,KS,7.25,0,4363,0,0.043089617235846894
20091,2012,1,"Johnson County, Kansas",Private,3,2012-03-01,2012.1666666666667,7504,KS,7.25,0,275547,0,0.027233103608458813
20103,2012,1,"Leavenworth County, Kansas",Private,3,2012-03-01,2012.1666666666667,506,KS,7.25,0,12110,0,0.04178364987613543
20209,2012,1,"Wyandotte County, Kansas",Private,3,2012-03-01,2012.1666666666667,1886,KS,7.25,0,66899,0,0.028191751745168088
29011,2012,1,"Barton County, Missouri",Private,3,2012-03-01,2012.1666666666667,216,MO,7.25,0,2417,0,0.08936698386429458
29013,2012,1,"Bates County, Missouri",Private,3,2012-03-01,2012.1666666666667,148,MO,7.25,0,2393,0,0.06184705390722942
29021,2012,1,"Buchanan County, Missouri",Private,3,2012-03-01,2012.1666666666667,1362,MO,7.25,0,39060,0,0.034869431643625194
29037,2012,1,"Cass County, Missouri",Private,3,2012-03-01,2012.1666666666667,956,MO,7.25,0,17832,0,0.05361148497083894
29047,2012,1,"Clay County, Missouri",Private,3,2012-03-01,2012.1666666666667,3022,MO,7.25,0,70977,0,0.04257717288699156
29095,2012,1,"Jackson County, Missouri",Private,3,2012-03-01,2012.1666666666667,9949,MO,7.25,0,284564,0,0.03496225805091298
29097,2012,1,"Jasper County, Missouri",Private,3,2012-03-01,2012.1666666666667,2045,MO,7.25,0,49771,0,0.041088183882180385
29145,2012,1,"Newton County, Missouri",Private,3,2012-03-01,2012.1666666666667,491,MO,7.25,0,16874,0,0.029098020623444354
29165,2012,1,"Platte County, Missouri",Private,3,2012-03-01,2012.1666666666667,1273,MO,7.25,0,35140,0,0.036226522481502564
29217,2012,1,"Vernon County, Missouri",Private,3,2012-03-01,2012.1666666666667,259,MO,7.25,0,5416,0,0.047821270310192024
20005,2012,2,"Atchison County, Kansas",Private,1,2012-04-01,2012.25,229,KS,7.25,0,5136,0,0.044587227414330216
20011,2012,2,"Bourbon County, Kansas",Private,1,2012-04-01,2012.25,238,KS,7.25,0,4511,0,0.0527599201950787
20013,2012,2,"Brown County, Kansas",Private,1,2012-04-01,2012.25,113,KS,7.25,0,2944,0,0.03838315217391304
20021,2012,2,"Cherokee County, Kansas",Private,1,2012-04-01,2012.25,192,KS,7.25,0,4369,0,0.0439459830624857
20091,2012,2,"Johnson County, Kansas",Private,1,2012-04-01,2012.25,7749,KS,7.25,0,279430,0,0.027731453315678344
20103,2012,2,"Leavenworth County, Kansas",Private,1,2012-04-01,2012.25,510,KS,7.25,0,12356,0,0.04127549368727743
20209,2012,2,"Wyandotte County, Kansas",Private,1,2012-04-01,2012.25,1893,KS,7.25,0,67761,0,0.027936423606499314
29011,2012,2,"Barton County, Missouri",Private,1,2012-04-01,2012.25,214,MO,7.25,0,2435,0,0.08788501026694046
29013,2012,2,"Bates County, Missouri",Private,1,2012-04-01,2012.25,138,MO,7.25,0,2413,0,0.05719021964359718
29021,2012,2,"Buchanan County, Missouri",Private,1,2012-04-01,2012.25,1406,MO,7.25,0,39323,0,0.03575515601556341
29037,2012,2,"Cass County, Missouri",Private,1,2012-04-01,2012.25,980,MO,7.25,0,18152,0,0.05398854120758043
29047,2012,2,"Clay County, Missouri",Private,1,2012-04-01,2012.25,3060,MO,7.25,0,71890,0,0.04256502990680206
29095,2012,2,"Jackson County, Missouri",Private,1,2012-04-01,2012.25,10058,MO,7.25,0,287316,0,0.03500675214746133
29097,2012,2,"Jasper County, Missouri",Private,1,2012-04-01,2012.25,2105,MO,7.25,0,49812,0,0.04225889343933189
29145,2012,2,"Newton County, Missouri",Private,1,2012-04-01,2012.25,539,MO,7.25,0,16857,0,0.031974847244468176
29165,2012,2,"Platte County, Missouri",Private,1,2012-04-01,2012.25,1317,MO,7.25,0,35354,0,0.037251796119251
29217,2012,2,"Vernon County, Missouri",Private,1,2012-04-01,2012.25,245,MO,7.25,0,5429,0,0.04512801620924664
20005,2012,2,"Atchison County, Kansas",Private,2,2012-05-01,2012.3333333333333,241,KS,7.25,0,5067,0,0.047562660351292675
20011,2012,2,"Bourbon County, Kansas",Private,2,2012-05-01,2012.3333333333333,249,KS,7.25,0,4546,0,0.05477342718873735
20013,2012,2,"Brown County, Kansas",Private,2,2012-05-01,2012.3333333333333,110,KS,7.25,0,2963,0,0.03712453594330071
20021,2012,2,"Cherokee County, Kansas",Private,2,2012-05-01,2012.3333333333333,199,KS,7.25,0,4299,0,0.04628983484531286
20091,2012,2,"Johnson County, Kansas",Private,2,2012-05-01,2012.3333333333333,8041,KS,7.25,0,281796,0,0.02853482661215915
20103,2012,2,"Leavenworth County, Kansas",Private,2,2012-05-01,2012.3333333333333,520,KS,7.25,0,12486,0,0.04164664424155054
20209,2012,2,"Wyandotte County, Kansas",Private,2,2012-05-01,2012.3333333333333,1922,KS,7.25,0,68475,0,0.028068638189120115
29011,2012,2,"Barton County, Missouri",Private,2,2012-05-01,2012.3333333333333,223,MO,7.25,0,2441,0,0.09135600163867268
29013,2012,2,"Bates County, Missouri",Private,2,2012-05-01,2012.3333333333333,150,MO,7.25,0,2459,0,0.061000406669377796
29021,2012,2,"Buchanan County, Missouri",Private,2,2012-05-01,2012.3333333333333,1444,MO,7.25,0,39601,0,0.036463725663493346
29037,2012,2,"Cass County, Missouri",Private,2,2012-05-01,2012.3333333333333,1012,MO,7.25,0,18375,0,0.05507482993197279
29047,2012,2,"Clay County, Missouri",Private,2,2012-05-01,2012.3333333333333,3191,MO,7.25,0,71113,0,0.04487224558097676
29095,2012,2,"Jackson County, Missouri",Private,2,2012-05-01,2012.3333333333333,10291,MO,7.25,0,289485,0,0.035549337616802255
29097,2012,2,"Jasper County, Missouri",Private,2,2012-05-01,2012.3333333333333,2076,MO,7.25,0,49983,0,0.04153412160134446
29145,2012,2,"Newton County, Missouri",Private,2,2012-05-01,2012.3333333333333,576,MO,7.25,0,16928,0,0.034026465028355386
29165,2012,2,"Platte County, Missouri",Private,2,2012-05-01,2012.3333333333333,1358,MO,7.25,0,35793,0,0.037940379403794036
29217,2012,2,"Vernon County, Missouri",Private,2,2012-05-01,2012.3333333333333,241,MO,7.25,0,5427,0,0.04440759167127326
20005,2012,2,"Atchison County, Kansas",Private,3,2012-06-01,2012.4166666666667,233,KS,7.25,0,5135,0,0.04537487828627069
20011,2012,2,"Bourbon County, Kansas",Private,3,2012-06-01,2012.4166666666667,254,KS,7.25,0,4611,0,0.0550856647148124
20013,2012,2,"Brown County, Kansas",Private,3,2012-06-01,2012.4166666666667,108,KS,7.25,0,3020,0,0.03576158940397351
20021,2012,2,"Cherokee County, Kansas",Private,3,2012-06-01,2012.4166666666667,197,KS,7.25,0,4383,0,0.044946383755418665
20091,2012,2,"Johnson County, Kansas",Private,3,2012-06-01,2012.4166666666667,8107,KS,7.25,0,285058,0,0.028439826280967383
20103,2012,2,"Leavenworth County, Kansas",Private,3,2012-06-01,2012.4166666666667,506,KS,7.25,0,12466,0,0.04059040590405904
20209,2012,2,"Wyandotte County, Kansas",Private,3,2012-06-01,2012.4166666666667,1912,KS,7.25,0,69289,0,0.027594567680295574
29011,2012,2,"Barton County, Missouri",Private,3,2012-06-01,2012.4166666666667,229,MO,7.25,0,2468,0,0.09278768233387358
29013,2012,2,"Bates County, Missouri",Private,3,2012-06-01,2012.4166666666667,148,MO,7.25,0,2428,0,0.060955518945634266
29021,2012,2,"Buchanan County, Missouri",Private,3,2012-06-01,2012.4166666666667,1417,MO,7.25,0,39707,0,0.03568640290125167
29037,2012,2,"Cass County, Missouri",Private,3,2012-06-01,2012.4166666666667,1017,MO,7.25,0,18279,0,0.05563761693746923
29047,2012,2,"Clay County, Missouri",Private,3,2012-06-01,2012.4166666666667,3199,MO,7.25,0,72231,0,0.044288463402140356
29095,2012,2,"Jackson County, Missouri",Private,3,2012-06-01,2012.4166666666667,10332,MO,7.25,0,290289,0,0.03559211682151236
29097,2012,2,"Jasper County, Missouri",Private,3,2012-06-01,2012.4166666666667,2063,MO,7.25,0,50117,0,0.041163676995829755
29145,2012,2,"Newton County, Missouri",Private,3,2012-06-01,2012.4166666666667,561,MO,7.25,0,16870,0,0.03325429756965027
29165,2012,2,"Platte County, Missouri",Private,3,2012-06-01,2012.4166666666667,1343,MO,7.25,0,36128,0,0.037173383525243575
29217,2012,2,"Vernon County, Missouri",Private,3,2012-06-01,2012.4166666666667,242,MO,7.25,0,5417,0,0.04467417389699095
20005,2012,3,"Atchison County, Kansas",Private,1,2012-07-01,2012.5,220,KS,7.25,0,5057,0,0.04350405378683014
20011,2012,3,"Bourbon County, Kansas",Private,1,2012-07-01,2012.5,239,KS,7.25,0,4485,0,0.053288740245261985
20013,2012,3,"Brown County, Kansas",Private,1,2012-07-01,2012.5,117,KS,7.25,0,3023,0,0.0387032748924909
20021,2012,3,"Cherokee County, Kansas",Private,1,2012-07-01,2012.5,196,KS,7.25,0,4428,0,0.044263775971093045
20091,2012,3,"Johnson County, Kansas",Private,1,2012-07-01,2012.5,8070,KS,7.25,0,283151,0,0.028500693976005735
20103,2012,3,"Leavenworth County, Kansas",Private,1,2012-07-01,2012.5,524,KS,7.25,0,12333,0,0.04248763480094057
20209,2012,3,"Wyandotte County, Kansas",Private,1,2012-07-01,2012.5,1917,KS,7.25,0,68431,0,0.02801361955838728
29011,2012,3,"Barton County, Missouri",Private,1,2012-07-01,2012.5,242,MO,7.25,0,2507,0,0.09652971679297966
29013,2012,3,"Bates County, Missouri",Private,1,2012-07-01,2012.5,165,MO,7.25,0,2457,0,0.06715506715506715
29021,2012,3,"Buchanan County, Missouri",Private,1,2012-07-01,2012.5,1390,MO,7.25,0,39636,0,0.03506912907457867
29037,2012,3,"Cass County, Missouri",Private,1,2012-07-01,2012.5,1009,MO,7.25,0,18172,0,0.055524983491085186
29047,2012,3,"Clay County, Missouri",Private,1,2012-07-01,2012.5,3178,MO,7.25,0,72361,0,0.04391868547974738
29095,2012,3,"Jackson County, Missouri",Private,1,2012-07-01,2012.5,10330,MO,7.25,0,291016,0,0.03549633009868873
29097,2012,3,"Jasper County, Missouri",Private,1,2012-07-01,2012.5,2025,MO,7.25,0,49956,0,0.040535671390823924
29145,2012,3,"Newton County, Missouri",Private,1,2012-07-01,2012.5,510,MO,7.25,0,16877,0,0.030218640753688453
29165,2012,3,"Platte County, Missouri",Private,1,2012-07-01,2012.5,1324,MO,7.25,0,35557,0,0.03723598728801642
29217,2012,3,"Vernon County, Missouri",Private,1,2012-07-01,2012.5,244,MO,7.25,0,5458,0,0.04470502015390253
20005,2012,3,"Atchison County, Kansas",Private,2,2012-08-01,2012.5833333333333,226,KS,7.25,0,5010,0,0.045109780439121755
20011,2012,3,"Bourbon County, Kansas",Private,2,2012-08-01,2012.5833333333333,235,KS,7.25,0,4502,0,0.052199022656597066
20013,2012,3,"Brown County, Kansas",Private,2,2012-08-01,2012.5833333333333,122,KS,7.25,0,3015,0,0.04046434494195688
20021,2012,3,"Cherokee County, Kansas",Private,2,2012-08-01,2012.5833333333333,213,KS,7.25,0,4439,0,0.047983780130660056
20091,2012,3,"Johnson County, Kansas",Private,2,2012-08-01,2012.5833333333333,8029,KS,7.25,0,283765,0,0.028294539495709477
20103,2012,3,"Leavenworth County, Kansas",Private,2,2012-08-01,2012.5833333333333,533,KS,7.25,0,12247,0,0.043520862251980076
20209,2012,3,"Wyandotte County, Kansas",Private,2,2012-08-01,2012.5833333333333,1956,KS,7.25,0,69760,0,0.028038990825688073
29011,2012,3,"Barton County, Missouri",Private,2,2012-08-01,2012.5833333333333,234,MO,7.25,0,2496,0,0.09375
29013,2012,3,"Bates County, Missouri",Private,2,2012-08-01,2012.5833333333333,158,MO,7.25,0,2470,0,0.06396761133603239
29021,2012,3,"Buchanan County, Missouri",Private,2,2012-08-01,2012.5833333333333,1410,MO,7.25,0,39785,0,0.03544049264798291
29037,2012,3,"Cass County, Missouri",Private,2,2012-08-01,2012.5833333333333,1027,MO,7.25,0,18406,0,0.05579702270998588
29047,2012,3,"Clay County, Missouri",Private,2,2012-08-01,2012.5833333333333,3214,MO,7.25,0,73090,0,0.04397318374606649
29095,2012,3,"Jackson County, Missouri",Private,2,2012-08-01,2012.5833333333333,10492,MO,7.25,0,291959,0,0.03593655273514432
29097,2012,3,"Jasper County, Missouri",Private,2,2012-08-01,2012.5833333333333,2020,MO,7.25,0,49979,0,0.04041697512955441
29145,2012,3,"Newton County, Missouri",Private,2,2012-08-01,2012.5833333333333,493,MO,7.25,0,17024,0,0.028959116541353382
29165,2012,3,"Platte County, Missouri",Private,2,2012-08-01,2012.5833333333333,1336,MO,7.25,0,35604,0,0.0375238737220537
29217,2012,3,"Vernon County, Missouri",Private,2,2012-08-01,2012.5833333333333,237,MO,7.25,0,5504,0,0.043059593023255814
20005,2012,3,"Atchison County, Kansas",Private,3,2012-09-01,2012.6666666666667,226,KS,7.25,0,5040,0,0.04484126984126984
20011,2012,3,"Bourbon County, Kansas",Private,3,2012-09-01,2012.6666666666667,268,KS,7.25,0,4645,0,0.05769644779332616
20013,2012,3,"Brown County, Kansas",Private,3,2012-09-01,2012.6666666666667,128,KS,7.25,0,3005,0,0.04259567387687188
20021,2012,3,"Cherokee County, Kansas",Private,3,2012-09-01,2012.6666666666667,212,KS,7.25,0,4369,0,0.04852368963149462
20091,2012,3,"Johnson County, Kansas",Private,3,2012-09-01,2012.6666666666667,7743,KS,7.25,0,281657,0,0.027490884302538193
20103,2012,3,"Leavenworth County, Kansas",Private,3,2012-09-01,2012.6666666666667,527,KS,7.25,0,12290,0,0.04288039056143206
20209,2012,3,"Wyandotte County, Kansas",Private,3,2012-09-01,2012.6666666666667,1871,KS,7.25,0,69636,0,0.026868286518467458
29011,2012,3,"Barton County, Missouri",Private,3,2012-09-01,2012.6666666666667,232,MO,7.25,0,2428,0,0.09555189456342669
29013,2012,3,"Bates County, Missouri",Private,3,2012-09-01,2012.6666666666667,150,MO,7.25,0,2411,0,0.06221484861053505
29021,2012,3,"Buchanan County, Missouri",Private,3,2012-09-01,2012.6666666666667,1405,MO,7.25,0,39774,0,0.03532458389902952
29037,2012,3,"Cass County, Missouri",Private,3,2012-09-01,2012.6666666666667,983,MO,7.25,0,18314,0,0.05367478431800808
29047,2012,3,"Clay County, Missouri",Private,3,2012-09-01,2012.6666666666667,3111,MO,7.25,0,72412,0,0.04296249240457383
29095,2012,3,"Jackson County, Missouri",Private,3,2012-09-01,2012.6666666666667,10281,MO,7.25,0,289186,0,0.03555151355874766
29097,2012,3,"Jasper County, Missouri",Private,3,2012-09-01,2012.6666666666667,1999,MO,7.25,0,49845,0,0.040104323402547895
29145,2012,3,"Newton County, Missouri",Private,3,2012-09-01,2012.6666666666667,516,MO,7.25,0,17042,0,0.030278136368970778
29165,2012,3,"Platte County, Missouri",Private,3,2012-09-01,2012.6666666666667,1302,MO,7.25,0,35101,0,0.03709296031452095
29217,2012,3,"Vernon County, Missouri",Private,3,2012-09-01,2012.6666666666667,218,MO,7.25,0,5458,0,0.03994137046537193
20005,2012,4,"Atchison County, Kansas",Private,1,2012-10-01,2012.75,227,KS,7.25,0,5092,0,0.04457973291437549
20011,2012,4,"Bourbon County, Kansas",Private,1,2012-10-01,2012.75,252,KS,7.25,0,4600,0,0.05478260869565217
20013,2012,4,"Brown County, Kansas",Private,1,2012-10-01,2012.75,112,KS,7.25,0,2987,0,0.037495815199196515
20021,2012,4,"Cherokee County, Kansas",Private,1,2012-10-01,2012.75,215,KS,7.25,0,4380,0,0.04908675799086758
20091,2012,4,"Johnson County, Kansas",Private,1,2012-10-01,2012.75,7708,KS,7.25,0,284800,0,0.027064606741573034
20103,2012,4,"Leavenworth County, Kansas",Private,1,2012-10-01,2012.75,548,KS,7.25,0,12451,0,0.04401252911412738
20209,2012,4,"Wyandotte County, Kansas",Private,1,2012-10-01,2012.75,1904,KS,7.25,0,69357,0,0.02745216776965555
29011,2012,4,"Barton County, Missouri",Private,1,2012-10-01,2012.75,227,MO,7.25,0,2463,0,0.0921640276086074
29013,2012,4,"Bates County, Missouri",Private,1,2012-10-01,2012.75,112,MO,7.25,0,2347,0,0.04772049424797614
29021,2012,4,"Buchanan County, Missouri",Private,1,2012-10-01,2012.75,1428,MO,7.25,0,39955,0,0.035740207733700416
29037,2012,4,"Cass County, Missouri",Private,1,2012-10-01,2012.75,966,MO,7.25,0,18372,0,0.05258001306335728
29047,2012,4,"Clay County, Missouri",Private,1,2012-10-01,2012.75,3221,MO,7.25,0,72658,0,0.044330975253929365
29095,2012,4,"Jackson County, Missouri",Private,1,2012-10-01,2012.75,10226,MO,7.25,0,291006,0,0.035140168931224784
29097,2012,4,"Jasper County, Missouri",Private,1,2012-10-01,2012.75,1963,MO,7.25,0,50148,0,0.03914413336523889
29145,2012,4,"Newton County, Missouri",Private,1,2012-10-01,2012.75,498,MO,7.25,0,17017,0,0.029264852794264558
29165,2012,4,"Platte County, Missouri",Private,1,2012-10-01,2012.75,1343,MO,7.25,0,35353,0,0.03798828953695584
29217,2012,4,"Vernon County, Missouri",Private,1,2012-10-01,2012.75,234,MO,7.25,0,5462,0,0.04284145001830831
20005,2012,4,"Atchison County, Kansas",Private,2,2012-11-01,2012.8333333333333,222,KS,7.25,0,5060,0,0.04387351778656127
20011,2012,4,"Bourbon County, Kansas",Private,2,2012-11-01,2012.8333333333333,240,KS,7.25,0,4617,0,0.05198180636777128
20013,2012,4,"Brown County, Kansas",Private,2,2012-11-01,2012.8333333333333,120,KS,7.25,0,2981,0,0.040254948004025494
20021,2012,4,"Cherokee County, Kansas",Private,2,2012-11-01,2012.8333333333333,208,KS,7.25,0,4382,0,0.04746691008671839
20091,2012,4,"Johnson County, Kansas",Private,2,2012-11-01,2012.8333333333333,7706,KS,7.25,0,286244,0,0.02692108830228756
20103,2012,4,"Leavenworth County, Kansas",Private,2,2012-11-01,2012.8333333333333,521,KS,7.25,0,12487,0,0.04172339232802114
20209,2012,4,"Wyandotte County, Kansas",Private,2,2012-11-01,2012.8333333333333,1882,KS,7.25,0,69183,0,0.027203214662561613
29011,2012,4,"Barton County, Missouri",Private,2,2012-11-01,2012.8333333333333,218,MO,7.25,0,2422,0,0.09000825763831544
29013,2012,4,"Bates County, Missouri",Private,2,2012-11-01,2012.8333333333333,113,MO,7.25,0,2333,0,0.048435490784397774
29021,2012,4,"Buchanan County, Missouri",Private,2,2012-11-01,2012.8333333333333,1440,MO,7.25,0,40312,0,0.035721373288350865
