Year,County,Employment,State,area_fips,Min_Wage
2011.083333,"Atchison County, Kansas",0.04321486,Kansas,20005,7.25
2011.166667,"Atchison County, Kansas",0.04603529,Kansas,20005,7.25
2011.25,"Atchison County, Kansas",0.04331185,Kansas,20005,7.25
2011.333333,"Atchison County, Kansas",0.04211793,Kansas,20005,7.25
2011.416667,"Atchison County, Kansas",0.04014599,Kansas,20005,7.25
2011.5,"Atchison County, Kansas",0.04037766,Kansas,20005,7.25
2011.583333,"Atchison County, Kansas",0.04028577,Kansas,20005,7.25
2011.666667,"Atchison County, Kansas",0.03934953,Kansas,20005,7.25
2011.75,"Atchison County, Kansas",0.03813729,Kansas,20005,7.25
2011.833333,"Atchison County, Kansas",0.04060914,Kansas,20005,7.25
2011.916667,"Atchison County, Kansas",0.04244997,Kansas,20005,7.25
2012,"Atchison County, Kansas",0.04192454,Kansas,20005,7.25
2012.083333,"Atchison County, Kansas",0.04458723,Kansas,20005,7.25
2012.166667,"Atchison County, Kansas",0.04756266,Kansas,20005,7.25
2012.25,"Atchison County, Kansas",0.04537488,Kansas,20005,7.25
2012.333333,"Atchison County, Kansas",0.04350405,Kansas,20005,7.25
2012.416667,"Atchison County, Kansas",0.04510978,Kansas,20005,7.25
2012.5,"Atchison County, Kansas",0.04484127,Kansas,20005,7.25
2012.583333,"Atchison County, Kansas",0.04457973,Kansas,20005,7.25
2012.666667,"Atchison County, Kansas",0.04387352,Kansas,20005,7.25
2012.75,"Atchison County, Kansas",0.04410601,Kansas,20005,7.25
2012.833333,"Atchison County, Kansas",0.05274043,Kansas,20005,7.25
2012.916667,"Atchison County, Kansas",0.05218472,Kansas,20005,7.25
2013,"Atchison County, Kansas",0.05397669,Kansas,20005,7.25
2013.083333,"Atchison County, Kansas",0.05371054,Kansas,20005,7.25
2013.166667,"Atchison County, Kansas",0.05453055,Kansas,20005,7.25
2013.25,"Atchison County, Kansas",0.05274814,Kansas,20005,7.25
2013.333333,"Atchison County, Kansas",0.05154221,Kansas,20005,7.25
2013.416667,"Atchison County, Kansas",0.05194545,Kansas,20005,7.25
2013.5,"Atchison County, Kansas",0.05172414,Kansas,20005,7.25
2013.583333,"Atchison County, Kansas",0.05173776,Kansas,20005,7.25
2013.666667,"Atchison County, Kansas",0.05166271,Kansas,20005,7.25
2013.75,"Atchison County, Kansas",0.05059761,Kansas,20005,7.25
2013.833333,"Atchison County, Kansas",0.04994882,Kansas,20005,7.25
2013.916667,"Atchison County, Kansas",0.05022276,Kansas,20005,7.25
2014,"Atchison County, Kansas",0.05324028,Kansas,20005,7.25
2014.083333,"Atchison County, Kansas",0.04846244,Kansas,20005,7.25
2014.166667,"Atchison County, Kansas",0.05140279,Kansas,20005,7.25
2014.25,"Atchison County, Kansas",0.05144566,Kansas,20005,7.25
2014.333333,"Atchison County, Kansas",0.05157937,Kansas,20005,7.25
2014.416667,"Atchison County, Kansas",0.05184447,Kansas,20005,7.25
2014.5,"Atchison County, Kansas",0.04752436,Kansas,20005,7.25
2014.583333,"Atchison County, Kansas",0.04591939,Kansas,20005,7.25
2014.666667,"Atchison County, Kansas",0.04551779,Kansas,20005,7.25
2014.75,"Atchison County, Kansas",0.0468254,Kansas,20005,7.25
2014.833333,"Atchison County, Kansas",0.04646952,Kansas,20005,7.25
2014.916667,"Atchison County, Kansas",0.04632972,Kansas,20005,7.25
2015,"Atchison County, Kansas",0.04939255,Kansas,20005,7.25
2015.083333,"Atchison County, Kansas",0.04792645,Kansas,20005,7.25
2015.166667,"Atchison County, Kansas",0.05060769,Kansas,20005,7.25
2015.25,"Atchison County, Kansas",0.04965684,Kansas,20005,7.25
2015.333333,"Atchison County, Kansas",0.0521097,Kansas,20005,7.25
2015.416667,"Atchison County, Kansas",0.05326675,Kansas,20005,7.25
2015.5,"Atchison County, Kansas",0.05131388,Kansas,20005,7.25
2015.583333,"Atchison County, Kansas",0.049604,Kansas,20005,7.25
2015.666667,"Atchison County, Kansas",0.0483202,Kansas,20005,7.25
2015.75,"Atchison County, Kansas",0.04920075,Kansas,20005,7.25
2015.833333,"Atchison County, Kansas",0.04982891,Kansas,20005,7.25
2015.916667,"Atchison County, Kansas",0.05043813,Kansas,20005,7.25
2016,"Atchison County, Kansas",0.05301256,Kansas,20005,7.25
2016.083333,"Atchison County, Kansas",0.05096623,Kansas,20005,7.25
2016.166667,"Atchison County, Kansas",0.0470387,Kansas,20005,7.25
2016.25,"Atchison County, Kansas",0.04873164,Kansas,20005,7.25
2016.333333,"Atchison County, Kansas",0.04715734,Kansas,20005,7.25
2016.416667,"Atchison County, Kansas",0.04770357,Kansas,20005,7.25
2016.5,"Atchison County, Kansas",0.04805195,Kansas,20005,7.25
2016.583333,"Atchison County, Kansas",0.04831657,Kansas,20005,7.25
2016.666667,"Atchison County, Kansas",0.04905578,Kansas,20005,7.25
2016.75,"Atchison County, Kansas",0.04878049,Kansas,20005,7.25
2016.833333,"Atchison County, Kansas",0.04800349,Kansas,20005,7.25
2016.916667,"Atchison County, Kansas",0.04848093,Kansas,20005,7.25
2017,"Atchison County, Kansas",0.04967603,Kansas,20005,7.25
2017.083333,"Atchison County, Kansas",0.04833512,Kansas,20005,7.25
2017.166667,"Atchison County, Kansas",0.05097036,Kansas,20005,7.25
2017.25,"Atchison County, Kansas",0.05044382,Kansas,20005,7.25
2017.333333,"Atchison County, Kansas",0.05027563,Kansas,20005,7.25
2017.416667,"Atchison County, Kansas",0.04727192,Kansas,20005,7.25
2017.5,"Atchison County, Kansas",0.045671,Kansas,20005,7.25
2017.583333,"Atchison County, Kansas",0.04630843,Kansas,20005,7.25
2017.666667,"Atchison County, Kansas",0.04863222,Kansas,20005,7.25
2017.75,"Atchison County, Kansas",0.04474665,Kansas,20005,7.25
2017.833333,"Atchison County, Kansas",0.05040544,Kansas,20005,7.25
2017.916667,"Atchison County, Kansas",0.04910618,Kansas,20005,7.25
2018,"Atchison County, Kansas",0.04714959,Kansas,20005,7.25
2018.083333,"Atchison County, Kansas",0.04906143,Kansas,20005,7.25
2018.166667,"Atchison County, Kansas",0.05025884,Kansas,20005,7.25
2018.25,"Atchison County, Kansas",0.04931094,Kansas,20005,7.25
2018.333333,"Atchison County, Kansas",0.0483871,Kansas,20005,7.25
2018.416667,"Atchison County, Kansas",0.04817487,Kansas,20005,7.25
2018.5,"Atchison County, Kansas",0.04785789,Kansas,20005,7.25
2018.583333,"Atchison County, Kansas",0.0461667,Kansas,20005,7.25
2018.666667,"Atchison County, Kansas",0.04514107,Kansas,20005,7.25
2018.75,"Atchison County, Kansas",0.04626109,Kansas,20005,7.25
2018.833333,"Atchison County, Kansas",0.04640814,Kansas,20005,7.25
2018.916667,"Atchison County, Kansas",0.04605122,Kansas,20005,7.25
2019,"Atchison County, Kansas",0.0458163,Kansas,20005,7.25
2019.083333,"Atchison County, Kansas",0.0475356,Kansas,20005,7.25
2019.166667,"Atchison County, Kansas",0.0506135,Kansas,20005,7.25
2019.25,"Atchison County, Kansas",0.05048288,Kansas,20005,7.25
2019.333333,"Atchison County, Kansas",0.05062743,Kansas,20005,7.25
2019.416667,"Atchison County, Kansas",0.04720205,Kansas,20005,7.25
2019.5,"Atchison County, Kansas",0.04777276,Kansas,20005,7.25
2019.583333,"Atchison County, Kansas",0.04934281,Kansas,20005,7.25
2019.666667,"Atchison County, Kansas",0.05021552,Kansas,20005,7.25
2019.75,"Atchison County, Kansas",0.05081433,Kansas,20005,7.25
2019.833333,"Atchison County, Kansas",0.05212839,Kansas,20005,7.25
2019.916667,"Atchison County, Kansas",0.05032022,Kansas,20005,7.25
2020,"Atchison County, Kansas",0.05209047,Kansas,20005,7.25
2020.083333,"Atchison County, Kansas",0.04780393,Kansas,20005,7.25
2020.166667,"Atchison County, Kansas",0.04784462,Kansas,20005,7.25
2020.25,"Atchison County, Kansas",0.05172005,Kansas,20005,7.25
2020.333333,"Atchison County, Kansas",0.05431983,Kansas,20005,7.25
2020.416667,"Atchison County, Kansas",0.05021586,Kansas,20005,7.25
2020.5,"Atchison County, Kansas",0.05166052,Kansas,20005,7.25
2020.583333,"Atchison County, Kansas",0.0510882,Kansas,20005,7.25
2020.666667,"Atchison County, Kansas",0.05021685,Kansas,20005,7.25
2020.75,"Atchison County, Kansas",0.04931379,Kansas,20005,7.25
2020.833333,"Atchison County, Kansas",0.05079442,Kansas,20005,7.25
2020.916667,"Atchison County, Kansas",0.04922711,Kansas,20005,7.25
2021,"Atchison County, Kansas",0.04989459,Kansas,20005,7.25
2021.083333,"Atchison County, Kansas",0.05335222,Kansas,20005,7.25
2021.166667,"Atchison County, Kansas",0.05101807,Kansas,20005,7.25
2021.25,"Atchison County, Kansas",0.05128205,Kansas,20005,7.25
2021.333333,"Atchison County, Kansas",0.04650113,Kansas,20005,7.25
2021.416667,"Atchison County, Kansas",0.0440753,Kansas,20005,7.25
2021.5,"Atchison County, Kansas",0.04607777,Kansas,20005,7.25
2021.583333,"Atchison County, Kansas",0.04775528,Kansas,20005,7.25
2021.666667,"Atchison County, Kansas",0.04572304,Kansas,20005,7.25
2021.75,"Atchison County, Kansas",0.04582507,Kansas,20005,7.25
2021.833333,"Atchison County, Kansas",0.04651163,Kansas,20005,7.25
2021.916667,"Atchison County, Kansas",0.04474273,Kansas,20005,7.25
2022,"Atchison County, Kansas",0.04579982,Kansas,20005,7.25
2022.083333,"Atchison County, Kansas",0.04491086,Kansas,20005,7.25
2022.166667,"Atchison County, Kansas",0.04482912,Kansas,20005,7.25
2022.25,"Atchison County, Kansas",0.04340945,Kansas,20005,7.25
2022.333333,"Atchison County, Kansas",0.04659014,Kansas,20005,7.25
2022.416667,"Atchison County, Kansas",0.04616725,Kansas,20005,7.25
2022.5,"Atchison County, Kansas",0.0428289,Kansas,20005,7.25
2022.583333,"Atchison County, Kansas",0.04533623,Kansas,20005,7.25
2022.666667,"Atchison County, Kansas",0.04808743,Kansas,20005,7.25
2022.75,"Atchison County, Kansas",0.04643014,Kansas,20005,7.25
2022.833333,"Atchison County, Kansas",0.04633549,Kansas,20005,7.25
2022.916667,"Atchison County, Kansas",0.04651163,Kansas,20005,7.25
2023,"Atchison County, Kansas",0.0467453,Kansas,20005,7.25
2011.083333,"Barton County, Missouri",0.08914422,Missouri,29011,7.25
2011.166667,"Barton County, Missouri",0.08676875,Missouri,29011,7.25
2011.25,"Barton County, Missouri",0.08374572,Missouri,29011,7.25
2011.333333,"Barton County, Missouri",0.08532819,Missouri,29011,7.25
2011.416667,"Barton County, Missouri",0.08402367,Missouri,29011,7.25
2011.5,"Barton County, Missouri",0.0838276,Missouri,29011,7.25
2011.583333,"Barton County, Missouri",0.08346906,Missouri,29011,7.25
2011.666667,"Barton County, Missouri",0.08275297,Missouri,29011,7.25
2011.75,"Barton County, Missouri",0.08704883,Missouri,29011,7.25
2011.833333,"Barton County, Missouri",0.09140691,Missouri,29011,7.25
2011.916667,"Barton County, Missouri",0.09052092,Missouri,29011,7.25
2012,"Barton County, Missouri",0.08936698,Missouri,29011,7.25
2012.083333,"Barton County, Missouri",0.08788501,Missouri,29011,7.25
2012.166667,"Barton County, Missouri",0.091356,Missouri,29011,7.25
2012.25,"Barton County, Missouri",0.09278768,Missouri,29011,7.25
2012.333333,"Barton County, Missouri",0.09652972,Missouri,29011,7.25
2012.416667,"Barton County, Missouri",0.09375,Missouri,29011,7.25
2012.5,"Barton County, Missouri",0.09555189,Missouri,29011,7.25
2012.583333,"Barton County, Missouri",0.09216403,Missouri,29011,7.25
2012.666667,"Barton County, Missouri",0.09000826,Missouri,29011,7.25
2012.75,"Barton County, Missouri",0.09197324,Missouri,29011,7.25
2012.833333,"Barton County, Missouri",0.08998733,Missouri,29011,7.25
2012.916667,"Barton County, Missouri",0.08844689,Missouri,29011,7.25
2013,"Barton County, Missouri",0.08613445,Missouri,29011,7.35
2013.083333,"Barton County, Missouri",0.1025434,Missouri,29011,7.35
2013.166667,"Barton County, Missouri",0.10112812,Missouri,29011,7.35
2013.25,"Barton County, Missouri",0.10298869,Missouri,29011,7.35
2013.333333,"Barton County, Missouri",0.1055336,Missouri,29011,7.35
2013.416667,"Barton County, Missouri",0.10841424,Missouri,29011,7.35
2013.5,"Barton County, Missouri",0.10769231,Missouri,29011,7.35
2013.583333,"Barton County, Missouri",0.09921779,Missouri,29011,7.35
2013.666667,"Barton County, Missouri",0.09744013,Missouri,29011,7.35
2013.75,"Barton County, Missouri",0.09421488,Missouri,29011,7.35
2013.833333,"Barton County, Missouri",0.08586689,Missouri,29011,7.35
2013.916667,"Barton County, Missouri",0.08433237,Missouri,29011,7.35
2014,"Barton County, Missouri",0.08701135,Missouri,29011,7.5
2014.083333,"Barton County, Missouri",0.09602917,Missouri,29011,7.5
2014.166667,"Barton County, Missouri",0.09533228,Missouri,29011,7.5
2014.25,"Barton County, Missouri",0.09536892,Missouri,29011,7.5
2014.333333,"Barton County, Missouri",0.10330912,Missouri,29011,7.5
2014.416667,"Barton County, Missouri",0.10444178,Missouri,29011,7.5
2014.5,"Barton County, Missouri",0.10028421,Missouri,29011,7.5
2014.583333,"Barton County, Missouri",0.09382716,Missouri,29011,7.5
2014.666667,"Barton County, Missouri",0.09586777,Missouri,29011,7.5
2014.75,"Barton County, Missouri",0.09140234,Missouri,29011,7.5
2014.833333,"Barton County, Missouri",0.07334212,Missouri,29011,7.5
2014.916667,"Barton County, Missouri",0.07474569,Missouri,29011,7.5
2015,"Barton County, Missouri",0.07671958,Missouri,29011,7.65
2015.083333,"Barton County, Missouri",0.08164129,Missouri,29011,7.65
2015.166667,"Barton County, Missouri",0.08215179,Missouri,29011,7.65
2015.25,"Barton County, Missouri",0.08062474,Missouri,29011,7.65
2015.333333,"Barton County, Missouri",0.07640355,Missouri,29011,7.65
2015.416667,"Barton County, Missouri",0.07535986,Missouri,29011,7.65
2015.5,"Barton County, Missouri",0.07662671,Missouri,29011,7.65
2015.583333,"Barton County, Missouri",0.07758251,Missouri,29011,7.65
2015.666667,"Barton County, Missouri",0.07635253,Missouri,29011,7.65
2015.75,"Barton County, Missouri",0.07837128,Missouri,29011,7.65
2015.833333,"Barton County, Missouri",0.07136715,Missouri,29011,7.65
2015.916667,"Barton County, Missouri",0.07302405,Missouri,29011,7.65
2016,"Barton County, Missouri",0.07281964,Missouri,29011,7.65
2016.083333,"Barton County, Missouri",0.07306889,Missouri,29011,7.65
2016.166667,"Barton County, Missouri",0.07193643,Missouri,29011,7.65
2016.25,"Barton County, Missouri",0.07022708,Missouri,29011,7.65
2016.333333,"Barton County, Missouri",0.07378401,Missouri,29011,7.65
2016.416667,"Barton County, Missouri",0.07008761,Missouri,29011,7.65
2016.5,"Barton County, Missouri",0.07506471,Missouri,29011,7.65
2016.583333,"Barton County, Missouri",0.07775378,Missouri,29011,7.65
2016.666667,"Barton County, Missouri",0.07708965,Missouri,29011,7.65
2016.75,"Barton County, Missouri",0.07725507,Missouri,29011,7.65
2016.833333,"Barton County, Missouri",0.07347118,Missouri,29011,7.65
2016.916667,"Barton County, Missouri",0.07345133,Missouri,29011,7.65
2017,"Barton County, Missouri",0.07914298,Missouri,29011,7.7
2017.083333,"Barton County, Missouri",0.07951599,Missouri,29011,7.7
2017.166667,"Barton County, Missouri",0.08029197,Missouri,29011,7.7
2017.25,"Barton County, Missouri",0.08130081,Missouri,29011,7.7
2017.333333,"Barton County, Missouri",0.07792208,Missouri,29011,7.7
2017.416667,"Barton County, Missouri",0.07625272,Missouri,29011,7.7
2017.5,"Barton County, Missouri",0.07634598,Missouri,29011,7.7
2017.583333,"Barton County, Missouri",0.07662338,Missouri,29011,7.7
2017.666667,"Barton County, Missouri",0.07396061,Missouri,29011,7.7
2017.75,"Barton County, Missouri",0.07280702,Missouri,29011,7.7
2017.833333,"Barton County, Missouri",0.06436234,Missouri,29011,7.7
2017.916667,"Barton County, Missouri",0.06314948,Missouri,29011,7.7
2018,"Barton County, Missouri",0.06774321,Missouri,29011,7.85
2018.083333,"Barton County, Missouri",0.06984866,Missouri,29011,7.85
2018.166667,"Barton County, Missouri",0.06979405,Missouri,29011,7.85
2018.25,"Barton County, Missouri",0.07148407,Missouri,29011,7.85
2018.333333,"Barton County, Missouri",0.06931464,Missouri,29011,7.85
2018.416667,"Barton County, Missouri",0.07156748,Missouri,29011,7.85
2018.5,"Barton County, Missouri",0.06723012,Missouri,29011,7.85
2018.583333,"Barton County, Missouri",0.06872587,Missouri,29011,7.85
2018.666667,"Barton County, Missouri",0.07170543,Missouri,29011,7.85
2018.75,"Barton County, Missouri",0.06852497,Missouri,29011,7.85
2018.833333,"Barton County, Missouri",0.06534199,Missouri,29011,7.85
2018.916667,"Barton County, Missouri",0.06565064,Missouri,29011,7.85
2019,"Barton County, Missouri",0.06700627,Missouri,29011,8.6
2019.083333,"Barton County, Missouri",0.06643757,Missouri,29011,8.6
2019.166667,"Barton County, Missouri",0.06766917,Missouri,29011,8.6
2019.25,"Barton County, Missouri",0.07214121,Missouri,29011,8.6
2019.333333,"Barton County, Missouri",0.07357987,Missouri,29011,8.6
2019.416667,"Barton County, Missouri",0.07315205,Missouri,29011,8.6
2019.5,"Barton County, Missouri",0.07039574,Missouri,29011,8.6
2019.583333,"Barton County, Missouri",0.07054264,Missouri,29011,8.6
2019.666667,"Barton County, Missouri",0.06815556,Missouri,29011,8.6
2019.75,"Barton County, Missouri",0.06853583,Missouri,29011,8.6
2019.833333,"Barton County, Missouri",0.08103855,Missouri,29011,8.6
2019.916667,"Barton County, Missouri",0.08270973,Missouri,29011,8.6
2020,"Barton County, Missouri",0.08405342,Missouri,29011,9.45
2020.083333,"Barton County, Missouri",0.08542931,Missouri,29011,9.45
2020.166667,"Barton County, Missouri",0.08443377,Missouri,29011,9.45
2020.25,"Barton County, Missouri",0.08563536,Missouri,29011,9.45
2020.333333,"Barton County, Missouri",0.0870743,Missouri,29011,9.45
2020.416667,"Barton County, Missouri",0.0870229,Missouri,29011,9.45
2020.5,"Barton County, Missouri",0.08336491,Missouri,29011,9.45
2020.583333,"Barton County, Missouri",0.0800759,Missouri,29011,9.45
2020.666667,"Barton County, Missouri",0.08001517,Missouri,29011,9.45
2020.75,"Barton County, Missouri",0.07864742,Missouri,29011,9.45
2020.833333,"Barton County, Missouri",0.07866044,Missouri,29011,9.45
2020.916667,"Barton County, Missouri",0.08014499,Missouri,29011,9.45
2021,"Barton County, Missouri",0.08004686,Missouri,29011,10.3
2021.083333,"Barton County, Missouri",0.08025622,Missouri,29011,10.3
2021.166667,"Barton County, Missouri",0.07926371,Missouri,29011,10.3
2021.25,"Barton County, Missouri",0.08248588,Missouri,29011,10.3
2021.333333,"Barton County, Missouri",0.08487085,Missouri,29011,10.3
2021.416667,"Barton County, Missouri",0.08051166,Missouri,29011,10.3
2021.5,"Barton County, Missouri",0.07735426,Missouri,29011,10.3
2021.583333,"Barton County, Missouri",0.07678178,Missouri,29011,10.3
2021.666667,"Barton County, Missouri",0.07441016,Missouri,29011,10.3
2021.75,"Barton County, Missouri",0.07608696,Missouri,29011,10.3
2021.833333,"Barton County, Missouri",0.07573529,Missouri,29011,10.3
2021.916667,"Barton County, Missouri",0.07408786,Missouri,29011,10.3
2022,"Barton County, Missouri",0.07616258,Missouri,29011,11.15
2022.083333,"Barton County, Missouri",0.08108108,Missouri,29011,11.15
2022.166667,"Barton County, Missouri",0.07973069,Missouri,29011,11.15
2022.25,"Barton County, Missouri",0.08,Missouri,29011,11.15
2022.333333,"Barton County, Missouri",0.08704883,Missouri,29011,11.15
2022.416667,"Barton County, Missouri",0.0857748,Missouri,29011,11.15
2022.5,"Barton County, Missouri",0.07778951,Missouri,29011,11.15
2022.583333,"Barton County, Missouri",0.07360673,Missouri,29011,11.15
2022.666667,"Barton County, Missouri",0.07250438,Missouri,29011,11.15
2022.75,"Barton County, Missouri",0.07386563,Missouri,29011,11.15
2022.833333,"Barton County, Missouri",0.07262371,Missouri,29011,11.15
2022.916667,"Barton County, Missouri",0.07140332,Missouri,29011,11.15
2023,"Barton County, Missouri",0.07145371,Missouri,29011,12
2011.083333,"Bates County, Missouri",0.06324278,Missouri,29013,7.25
2011.166667,"Bates County, Missouri",0.06641446,Missouri,29013,7.25
2011.25,"Bates County, Missouri",0.06215876,Missouri,29013,7.25
2011.333333,"Bates County, Missouri",0.06640625,Missouri,29013,7.25
2011.416667,"Bates County, Missouri",0.0671024,Missouri,29013,7.25
2011.5,"Bates County, Missouri",0.06301969,Missouri,29013,7.25
2011.583333,"Bates County, Missouri",0.06212511,Missouri,29013,7.25
2011.666667,"Bates County, Missouri",0.06064461,Missouri,29013,7.25
2011.75,"Bates County, Missouri",0.05850397,Missouri,29013,7.25
2011.833333,"Bates County, Missouri",0.06015038,Missouri,29013,7.25
2011.916667,"Bates County, Missouri",0.06043956,Missouri,29013,7.25
2012,"Bates County, Missouri",0.06184705,Missouri,29013,7.25
2012.083333,"Bates County, Missouri",0.05719022,Missouri,29013,7.25
2012.166667,"Bates County, Missouri",0.06100041,Missouri,29013,7.25
2012.25,"Bates County, Missouri",0.06095552,Missouri,29013,7.25
2012.333333,"Bates County, Missouri",0.06715507,Missouri,29013,7.25
2012.416667,"Bates County, Missouri",0.06396761,Missouri,29013,7.25
2012.5,"Bates County, Missouri",0.06221485,Missouri,29013,7.25
2012.583333,"Bates County, Missouri",0.04772049,Missouri,29013,7.25
2012.666667,"Bates County, Missouri",0.04843549,Missouri,29013,7.25
2012.75,"Bates County, Missouri",0.0475162,Missouri,29013,7.25
2012.833333,"Bates County, Missouri",0.0558952,Missouri,29013,7.25
2012.916667,"Bates County, Missouri",0.05361099,Missouri,29013,7.25
2013,"Bates County, Missouri",0.0567033,Missouri,29013,7.35
2013.083333,"Bates County, Missouri",0.06364801,Missouri,29013,7.35
2013.166667,"Bates County, Missouri",0.06304802,Missouri,29013,7.35
2013.25,"Bates County, Missouri",0.0666389,Missouri,29013,7.35
2013.333333,"Bates County, Missouri",0.06757331,Missouri,29013,7.35
2013.416667,"Bates County, Missouri",0.0656629,Missouri,29013,7.35
2013.5,"Bates County, Missouri",0.06559458,Missouri,29013,7.35
2013.583333,"Bates County, Missouri",0.06418485,Missouri,29013,7.35
2013.666667,"Bates County, Missouri",0.06213018,Missouri,29013,7.35
2013.75,"Bates County, Missouri",0.06122449,Missouri,29013,7.35
2013.833333,"Bates County, Missouri",0.06155833,Missouri,29013,7.35
2013.916667,"Bates County, Missouri",0.06036745,Missouri,29013,7.35
2014,"Bates County, Missouri",0.06220707,Missouri,29013,7.5
2014.083333,"Bates County, Missouri",0.0713073,Missouri,29013,7.5
2014.166667,"Bates County, Missouri",0.07279534,Missouri,29013,7.5
2014.25,"Bates County, Missouri",0.07431874,Missouri,29013,7.5
2014.333333,"Bates County, Missouri",0.07017544,Missouri,29013,7.5
2014.416667,"Bates County, Missouri",0.07042254,Missouri,29013,7.5
2014.5,"Bates County, Missouri",0.06761711,Missouri,29013,7.5
2014.583333,"Bates County, Missouri",0.06573541,Missouri,29013,7.5
2014.666667,"Bates County, Missouri",0.06341463,Missouri,29013,7.5
2014.75,"Bates County, Missouri",0.0628315,Missouri,29013,7.5
2014.833333,"Bates County, Missouri",0.05936073,Missouri,29013,7.5
2014.916667,"Bates County, Missouri",0.05990017,Missouri,29013,7.5
2015,"Bates County, Missouri",0.05995893,Missouri,29013,7.65
2015.083333,"Bates County, Missouri",0.06028513,Missouri,29013,7.65
2015.166667,"Bates County, Missouri",0.06260032,Missouri,29013,7.65
2015.25,"Bates County, Missouri",0.06438792,Missouri,29013,7.65
2015.333333,"Bates County, Missouri",0.06388206,Missouri,29013,7.65
2015.416667,"Bates County, Missouri",0.06262876,Missouri,29013,7.65
2015.5,"Bates County, Missouri",0.06394172,Missouri,29013,7.65
2015.583333,"Bates County, Missouri",0.06202481,Missouri,29013,7.65
2015.666667,"Bates County, Missouri",0.06097072,Missouri,29013,7.65
2015.75,"Bates County, Missouri",0.06080259,Missouri,29013,7.65
2015.833333,"Bates County, Missouri",0.06252571,Missouri,29013,7.65
2015.916667,"Bates County, Missouri",0.06456886,Missouri,29013,7.65
2016,"Bates County, Missouri",0.07434053,Missouri,29013,7.65
2016.083333,"Bates County, Missouri",0.07405941,Missouri,29013,7.65
2016.166667,"Bates County, Missouri",0.0686901,Missouri,29013,7.65
2016.25,"Bates County, Missouri",0.06873527,Missouri,29013,7.65
2016.333333,"Bates County, Missouri",0.06527833,Missouri,29013,7.65
2016.416667,"Bates County, Missouri",0.06372745,Missouri,29013,7.65
2016.5,"Bates County, Missouri",0.06277489,Missouri,29013,7.65
2016.583333,"Bates County, Missouri",0.06512358,Missouri,29013,7.65
2016.666667,"Bates County, Missouri",0.06645316,Missouri,29013,7.65
2016.75,"Bates County, Missouri",0.06451613,Missouri,29013,7.65
2016.833333,"Bates County, Missouri",0.06141046,Missouri,29013,7.65
2016.916667,"Bates County, Missouri",0.06160572,Missouri,29013,7.65
2017,"Bates County, Missouri",0.06252458,Missouri,29013,7.7
2017.083333,"Bates County, Missouri",0.06469213,Missouri,29013,7.7
2017.166667,"Bates County, Missouri",0.06707787,Missouri,29013,7.7
2017.25,"Bates County, Missouri",0.06656286,Missouri,29013,7.7
2017.333333,"Bates County, Missouri",0.06342242,Missouri,29013,7.7
2017.416667,"Bates County, Missouri",0.06309148,Missouri,29013,7.7
2017.5,"Bates County, Missouri",0.06440142,Missouri,29013,7.7
2017.583333,"Bates County, Missouri",0.06264591,Missouri,29013,7.7
2017.666667,"Bates County, Missouri",0.0647821,Missouri,29013,7.7
2017.75,"Bates County, Missouri",0.06613861,Missouri,29013,7.7
2017.833333,"Bates County, Missouri",0.06883605,Missouri,29013,7.7
2017.916667,"Bates County, Missouri",0.06519014,Missouri,29013,7.7
2018,"Bates County, Missouri",0.07039864,Missouri,29013,7.85
2018.083333,"Bates County, Missouri",0.07298073,Missouri,29013,7.85
2018.166667,"Bates County, Missouri",0.07137031,Missouri,29013,7.85
2018.25,"Bates County, Missouri",0.07301066,Missouri,29013,7.85
2018.333333,"Bates County, Missouri",0.07266722,Missouri,29013,7.85
2018.416667,"Bates County, Missouri",0.07189277,Missouri,29013,7.85
2018.5,"Bates County, Missouri",0.0732899,Missouri,29013,7.85
2018.583333,"Bates County, Missouri",0.0659919,Missouri,29013,7.85
2018.666667,"Bates County, Missouri",0.06573541,Missouri,29013,7.85
2018.75,"Bates County, Missouri",0.06313234,Missouri,29013,7.85
2018.833333,"Bates County, Missouri",0.06147541,Missouri,29013,7.85
2018.916667,"Bates County, Missouri",0.06038352,Missouri,29013,7.85
2019,"Bates County, Missouri",0.06285483,Missouri,29013,8.6
2019.083333,"Bates County, Missouri",0.06669298,Missouri,29013,8.6
2019.166667,"Bates County, Missouri",0.0686747,Missouri,29013,8.6
2019.25,"Bates County, Missouri",0.07306303,Missouri,29013,8.6
2019.333333,"Bates County, Missouri",0.06858316,Missouri,29013,8.6
2019.416667,"Bates County, Missouri",0.06811769,Missouri,29013,8.6
2019.5,"Bates County, Missouri",0.07093071,Missouri,29013,8.6
2019.583333,"Bates County, Missouri",0.06666667,Missouri,29013,8.6
2019.666667,"Bates County, Missouri",0.06584867,Missouri,29013,8.6
2019.75,"Bates County, Missouri",0.06677591,Missouri,29013,8.6
2019.833333,"Bates County, Missouri",0.06470344,Missouri,29013,8.6
2019.916667,"Bates County, Missouri",0.06575114,Missouri,29013,8.6
2020,"Bates County, Missouri",0.07107023,Missouri,29013,9.45
2020.083333,"Bates County, Missouri",0.06917688,Missouri,29013,9.45
2020.166667,"Bates County, Missouri",0.0704698,Missouri,29013,9.45
2020.25,"Bates County, Missouri",0.07275734,Missouri,29013,9.45
2020.333333,"Bates County, Missouri",0.06535948,Missouri,29013,9.45
2020.416667,"Bates County, Missouri",0.06441224,Missouri,29013,9.45
